-150.000000	0.000001
-145.000000	0.000001
-140.000000	0.000001
-135.000000	0.000001
-130.000000	0.000001
-125.000000	0.000001
-120.000000	0.000001
-115.000000	0.000001
-110.000000	0.000001
-105.000000	0.000001
-100.000000	0.000001
-95.000000	0.000001
-90.000000	0.000003
-85.000000	0.000005
-80.000000	0.000009
-75.000000	0.000017
-70.000000	0.000032
-65.000000	0.000060
-60.000000	0.000112
-55.000000	0.000210
-50.000000	0.000391
-45.000000	0.000728
-40.000000	0.001356
-35.000000	0.002525
-30.000000	0.004697
-25.000000	0.008721
-20.000000	0.016136
-15.000000	0.029665
-10.000000	0.053918
-5.000000	0.096036
0.000000	0.165299
5.000000	0.269625
10.000000	0.407638
15.000000	0.561938
20.000000	0.705123
25.000000	0.816770
30.000000	0.892581
35.000000	0.939357
40.000000	0.966528
45.000000	0.981761
50.000000	0.990133
55.000000	0.994682
60.000000	0.997140
65.000000	0.998464
70.000000	0.999175
75.000000	0.999557
80.000000	0.999763
85.000000	0.999873
90.000000	0.999932
95.000000	0.999963
100.000000	0.999980
105.000000	0.999980
110.000000	0.999980
115.000000	0.999980
120.000000	0.999980
125.000000	0.999980
130.000000	0.999980
135.000000	0.999980
140.000000	0.999980
145.000000	0.999980
150.000000	0.999980
