-150.000000	0.000003
-145.000000	0.000006
-140.000000	0.000011
-135.000000	0.000020
-130.000000	0.000037
-125.000000	0.000069
-120.000000	0.000128
-115.000000	0.000237
-110.000000	0.000437
-105.000000	0.000804
-100.000000	0.001474
-95.000000	0.002687
-90.000000	0.004892
-85.000000	0.008846
-80.000000	0.015859
-75.000000	0.028099
-70.000000	0.048981
-65.000000	0.083429
-60.000000	0.137644
-55.000000	0.217032
-50.000000	0.322187
-45.000000	0.445531
-40.000000	0.572034
-35.000000	0.685902
-30.000000	0.777598
-25.000000	0.845396
-20.000000	0.893072
-15.000000	0.925632
-10.000000	0.947611
-5.000000	0.962460
0.000000	0.972586
5.000000	0.979577
10.000000	0.984505
15.000000	0.988047
20.000000	0.990642
25.000000	0.992576
30.000000	0.994043
35.000000	0.995172
40.000000	0.996052
45.000000	0.996748
50.000000	0.997305
55.000000	0.997753
60.000000	0.998118
65.000000	0.998417
70.000000	0.998663
75.000000	0.998867
80.000000	0.999037
85.000000	0.999179
90.000000	0.999299
95.000000	0.999399
100.000000	0.999485
105.000000	0.999487
110.000000	0.999487
115.000000	0.999487
120.000000	0.999487
125.000000	0.999487
130.000000	0.999487
135.000000	0.999487
140.000000	0.999487
145.000000	0.999487
150.000000	0.999487
