-100.000000	0.420000
-95.000000	0.470000
-90.000000	0.520000
-85.000000	0.570000
-80.000000	0.620000
-75.000000	0.660000
-70.000000	0.690000
-65.000000	0.710000
-60.000000	0.720000
-55.000000	0.720000
-50.000000	0.700000
-45.000000	0.660000
-40.000000	0.620000
-35.000000	0.570000
-30.000000	0.520000
-25.000000	0.460000
-20.000000	0.410000
-15.000000	0.360000
-10.000000	0.320000
-5.000000	0.280000
0.000000	0.240000
5.000000	0.210000
10.000000	0.180000
15.000000	0.160000
20.000000	0.130000
25.000000	0.120000
30.000000	0.100000
35.000000	0.090000
40.000000	0.080000
45.000000	0.070000
50.000000	0.060000
55.000000	0.050000
60.000000	0.040000
65.000000	0.040000
70.000000	0.030000
75.000000	0.030000
80.000000	0.030000
85.000000	0.020000
90.000000	0.020000
95.000000	0.020000
100.000000	0.020000
