-100.000000	0.975059
-95.000000	0.944430
-90.000000	0.880770
-85.000000	0.762511
-80.000000	0.582551
-75.000000	0.377540
-70.000000	0.208623
-65.000000	0.102798
-60.000000	0.047435
-55.000000	0.021184
-50.000000	0.009318
-45.000000	0.004071
-40.000000	0.001773
-35.000000	0.000771
-30.000000	0.000335
-25.000000	0.000146
-20.000000	0.000063
-15.000000	0.000028
-10.000000	0.000012
-5.000000	0.000005
0.000000	0.000002
5.000000	0.000001
10.000000	0.000000
15.000000	0.000000
20.000000	0.000000
25.000000	0.000000
30.000000	0.000000
35.000000	0.000000
40.000000	0.000000
45.000000	0.000000
50.000000	0.000000
55.000000	0.000000
60.000000	0.000000
65.000000	0.000000
70.000000	0.000000
75.000000	0.000000
80.000000	0.000000
85.000000	0.000000
90.000000	0.000000
95.000000	0.000000
100.000000	0.000000
