-100.000000	0.980056
-95.000000	0.962197
-90.000000	0.929493
-85.000000	0.872255
-80.000000	0.779568
-75.000000	0.646859
-70.000000	0.486845
-65.000000	0.329482
-60.000000	0.202875
-55.000000	0.116468
-50.000000	0.063912
-45.000000	0.034155
-40.000000	0.017986
-35.000000	0.009397
-30.000000	0.004889
-25.000000	0.002538
-20.000000	0.001316
-15.000000	0.000682
-10.000000	0.000353
-5.000000	0.000183
0.000000	0.000095
5.000000	0.000049
10.000000	0.000025
15.000000	0.000013
20.000000	0.000007
25.000000	0.000004
30.000000	0.000002
35.000000	0.000001
40.000000	0.000000
45.000000	0.000000
50.000000	0.000000
55.000000	0.000000
60.000000	0.000000
65.000000	0.000000
70.000000	0.000000
75.000000	0.000000
80.000000	0.000000
85.000000	0.000000
90.000000	0.000000
95.000000	0.000000
100.000000	0.000000
