-150.000000	0.000000
-145.000000	0.000000
-140.000000	0.000000
-135.000000	0.000000
-130.000000	0.000000
-125.000000	0.000000
-120.000000	0.000000
-115.000000	0.000000
-110.000000	0.000000
-105.000000	0.000000
-100.000000	0.000000
-95.000000	0.000001
-90.000000	0.000001
-85.000000	0.000002
-80.000000	0.000004
-75.000000	0.000008
-70.000000	0.000015
-65.000000	0.000029
-60.000000	0.000053
-55.000000	0.000099
-50.000000	0.000185
-45.000000	0.000345
-40.000000	0.000643
-35.000000	0.001198
-30.000000	0.002230
-25.000000	0.004149
-20.000000	0.007708
-15.000000	0.014273
-10.000000	0.026282
-5.000000	0.047906
0.000000	0.085751
5.000000	0.148822
10.000000	0.245809
15.000000	0.377941
20.000000	0.531078
25.000000	0.678579
30.000000	0.797388
35.000000	0.880042
40.000000	0.931862
45.000000	0.962255
50.000000	0.979392
55.000000	0.988838
60.000000	0.993981
65.000000	0.996762
70.000000	0.998261
75.000000	0.999066
80.000000	0.999499
85.000000	0.999731
90.000000	0.999856
95.000000	0.999923
100.000000	0.999958
105.000000	0.999978
110.000000	0.999988
115.000000	0.999994
120.000000	0.999997
125.000000	0.999998
130.000000	0.999999
135.000000	0.999999
140.000000	1.000000
145.000000	1.000000
150.000000	1.000000
